date,open,close,high,low,volume,company,Exchange,Currency,Country,Sector,Industry,Address,year,fiscalDateEnding,totalAssets,inventory,totalLiabilities
2014-09-30,192.68,189.83,195.0,188.12,64033759,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2014,NA,NA,NA,NA
2014-08-29,190.5,192.3,194.133,183.58,53441600,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2014,NA,NA,NA,NA
2014-07-31,181.7,191.67,196.4,181.7,97597800,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2014,NA,NA,NA,NA
2014-06-30,184.76,181.27,187.65,179.27,78501700,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2014,NA,NA,NA,NA
2014-05-30,196.31,184.36,196.74,182.33,70018300,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2014,NA,NA,NA,NA
2014-04-30,193.12,196.47,199.21,187.01,118447100,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2014,NA,NA,NA,NA
2014-03-31,183.33,192.49,195.63,182.21,118984000,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2014,NA,NA,NA,NA
2014-02-28,176.02,185.17,186.12,172.19,87054800,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2014,NA,NA,NA,NA
2014-01-31,187.21,176.68,190.81,175.34,123489300,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2014,NA,NA,NA,NA
2013-12-31,179.46,187.57,187.79,172.73,97993100,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2013,NA,NA,NA,NA
2013-11-29,179.81,179.68,186.24,177.31,100984900,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2013,NA,NA,NA,NA
2013-10-31,185.34,179.21,186.99,172.57,130967100,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2013,NA,NA,NA,NA
2013-09-30,183.63,185.18,194.89,182.31,71488100,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2013,NA,NA,NA,NA
2013-08-30,196.65,182.27,197.17,181.1,73077400,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2013,NA,NA,NA,NA
2013-07-31,192.15,195.04,200.94,190.26,88079400,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2013,NA,NA,NA,NA
2013-06-28,208.25,191.11,210.05,188.41,80215000,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2013,NA,NA,NA,NA
2013-05-31,201.87,208.02,211.98,199.2,90683600,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2013,NA,NA,NA,NA
2013-04-30,212.8,202.54,214.89,187.68,108666600,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2013,NA,NA,NA,NA
2013-03-28,200.65,213.3,215.9,199.36,76023800,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2013,NA,NA,NA,NA
2013-02-28,204.65,200.83,205.35,197.51,64144100,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2013,NA,NA,NA,NA
2013-01-31,194.09,203.07,208.58,190.39,87636600,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2013,NA,NA,NA,NA
2012-12-31,190.76,191.55,196.45,186.94,79320200,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2012,NA,NA,NA,NA
2012-11-30,194.96,190.07,198.0,184.78,81892500,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2012,NA,NA,NA,NA
2012-10-31,208.01,194.53,211.79,190.56,96155000,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2012,NA,NA,NA,NA
2012-09-28,196.61,207.45,208.32,193.25,77341400,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2012,NA,NA,NA,NA
2012-08-31,196.96,194.85,202.0,193.02,60653700,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2012,NA,NA,NA,NA
2012-07-31,196.36,195.98,197.84,181.85,91516500,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2012,NA,NA,NA,NA
2012-06-29,190.12,195.58,199.99,187.0,84559100,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2012,NA,NA,NA,NA
2012-05-31,207.18,192.9,208.929,192.0,86005300,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2012,NA,NA,NA,NA
2012-04-30,208.96,207.08,210.69,196.791,86603000,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2012,NA,NA,NA,NA
2012-03-30,197.23,208.65,209.12,196.812,88096900,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2012,NA,NA,NA,NA
2012-02-29,193.21,196.73,199.23,190.831,78809900,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2012,NA,NA,NA,NA
2012-01-31,186.73,192.6,193.1,177.3472,110015000,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2012,NA,NA,NA,NA
2011-12-30,187.01,183.88,194.9,179.04,103436500,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2011,NA,NA,NA,NA
2011-11-30,181.55,188.0,189.97,177.06,97014100,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2011,NA,NA,NA,NA
2011-10-31,174.36,184.63,190.53,168.88,144563700,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2011,NA,NA,NA,NA
2011-09-30,172.71,174.87,180.91,158.76,137895000,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2011,NA,NA,NA,NA
2011-08-31,182.6,171.91,183.69,157.13,195054100,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2011,NA,NA,NA,NA
2011-07-29,171.61,181.85,185.63,171.49,113593200,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2011,NA,NA,NA,NA
2011-06-30,168.9,171.55,172.4468,161.52,105442400,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2011,NA,NA,NA,NA
2011-05-31,172.11,168.93,173.54,165.9,110804200,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2011,NA,NA,NA,NA
2011-04-29,163.7,170.58,173.0,162.19,100769500,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2011,NA,NA,NA,NA
2011-03-31,163.15,163.07,167.72,151.71,129714300,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2011,NA,NA,NA,NA
2011-02-28,162.11,161.88,166.25,159.03,89067500,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2011,NA,NA,NA,NA
2011-01-31,147.21,162.0,164.35,146.64,118831600,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2011,NA,NA,NA,NA
2010-12-31,143.61,146.76,147.5,143.51,93392800,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2010,NA,NA,NA,NA
2010-11-30,143.64,141.46,147.53,141.18,104096700,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2010,NA,NA,NA,NA
2010-10-29,135.51,143.6,144.0,134.39,137284700,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2010,NA,NA,NA,NA
2010-09-30,125.31,134.14,136.11,124.52,116092900,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2010,NA,NA,NA,NA
2010-08-31,129.25,123.13,132.49,122.28,117394000,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2010,NA,NA,NA,NA
2010-07-30,123.55,128.4,131.6,120.61,144080000,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2010,NA,NA,NA,NA
2010-06-30,124.69,123.48,131.94,122.82,162019100,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2010,NA,NA,NA,NA
2010-05-28,129.39,125.26,133.1,116.0,188444200,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2010,NA,NA,NA,NA
2010-04-30,128.95,129.0,132.28,127.12,146426400,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2010,NA,NA,NA,NA
2010-03-31,127.5,128.25,130.73,125.2,139997300,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2010,NA,NA,NA,NA
2010-02-26,123.23,127.16,128.27,121.61,113211200,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2010,NA,NA,NA,NA
2010-01-29,131.18,122.39,134.25,121.9,156110600,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2010,NA,NA,NA,NA
2009-12-31,127.29,130.9,132.85,126.0,124475900,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2009,NA,NA,NA,NA
2009-11-30,120.61,126.35,128.94,119.5,110748200,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2009,NA,NA,NA,NA
2009-10-30,119.39,120.61,128.61,117.26,183531100,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2009,NA,NA,NA,NA
2009-09-30,117.67,119.61,122.88,115.15,131522200,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2009,NA,NA,NA,NA
2009-08-31,118.88,118.05,120.88,116.12,112480200,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2009,NA,NA,NA,NA
2009-07-31,105.0,117.93,119.37,99.5,176171400,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2009,NA,NA,NA,NA
2009-06-30,106.94,104.42,110.64,103.51,160502100,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2009,NA,NA,NA,NA
2009-05-29,103.78,106.28,106.82,99.83,153084700,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2009,NA,NA,NA,NA
2009-04-30,96.13,103.21,106.05,95.7,213623100,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2009,NA,NA,NA,NA
2009-03-31,91.17,96.89,99.86,83.02,286114500,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2009,NA,NA,NA,NA
2009-02-27,90.6,92.03,97.1,82.85,223017600,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2009,NA,NA,NA,NA
2009-01-30,83.89,91.65,94.94,81.76,208959400,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2009,NA,NA,NA,NA
2008-12-31,80.95,84.16,87.27,75.31,188846100,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2008,NA,NA,NA,NA
2008-11-28,92.64,81.6,94.76,69.5,218313000,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2008,NA,NA,NA,NA
2008-10-31,115.51,92.97,116.8,78.82,314972000,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2008,NA,NA,NA,NA
2008-09-30,122.87,116.96,124.0,109.95,218411700,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2008,NA,NA,NA,NA
2008-08-29,128.52,121.73,129.97,121.5,137028800,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2008,NA,NA,NA,NA
2008-07-31,117.5,127.98,130.93,116.6,200876500,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2008,NA,NA,NA,NA
2008-06-30,128.67,118.53,129.37,118.15,152327500,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2008,NA,NA,NA,NA
2008-05-30,121.06,129.43,129.99,120.78,159517500,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2008,NA,NA,NA,NA
2008-04-30,115.14,120.7,125.0,113.86,192087200,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2008,NA,NA,NA,NA
2008-03-31,114.09,115.14,119.79,111.8,179284200,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2008,NA,NA,NA,NA
2008-02-29,107.21,113.86,116.63,100.6,168280800,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2008,NA,NA,NA,NA
2008-01-31,108.99,107.11,108.99,97.04,247523900,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2008,NA,NA,NA,NA
2007-12-31,105.45,108.1,112.19,104.0,134151600,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2007,NA,NA,NA,NA
2007-11-30,115.5,105.18,116.09,99.27,200920600,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2007,NA,NA,NA,NA
2007-10-31,117.61,116.12,121.46,110.96,171669000,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2007,NA,NA,NA,NA
2007-09-28,116.34,117.8,118.89,114.3,132233800,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2007,NA,NA,NA,NA
2007-08-31,110.39,116.69,117.35,103.7,202871500,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2007,NA,NA,NA,NA
2007-07-31,105.39,110.65,118.82,104.58,212757600,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2007,NA,NA,NA,NA
2007-06-29,106.62,105.25,107.24,101.56,169602000,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2007,NA,NA,NA,NA
2007-05-31,102.06,106.6,108.05,101.35,146441400,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2007,NA,NA,NA,NA
2007-04-30,94.51,102.21,103.0,93.911,166807200,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2007,NA,NA,NA,NA
2007-03-30,90.25,94.26,95.81,88.77,163194500,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2007,NA,NA,NA,NA
2007-02-28,98.97,92.94,100.44,92.47,125776200,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2007,NA,NA,NA,NA
2007-01-31,97.17,99.15,100.9,94.55,192702000,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2007,NA,NA,NA,NA
2006-12-29,91.9,97.15,97.88,90.55,104470200,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2006,NA,NA,NA,NA
2006-11-30,92.5,91.92,94.05,90.43,104430000,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2006,NA,NA,NA,NA
2006-10-31,81.76,92.33,92.68,81.56,170367300,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2006,NA,NA,NA,NA
2006-09-29,81.13,81.94,83.79,79.31,102776100,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2006,NA,NA,NA,NA
2006-08-31,76.86,80.97,81.68,74.9,100880300,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2006,NA,NA,NA,NA
2006-07-31,77.54,77.41,78.53,72.73,137188300,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2006,NA,NA,NA,NA
2006-06-30,79.89,76.82,80.87,76.06,139457800,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2006,NA,NA,NA,NA
2006-05-31,82.59,79.9,83.69,79.0,113146500,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2006,NA,NA,NA,NA
2006-04-28,82.72,82.34,84.45,80.63,114007000,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2006,NA,NA,NA,NA
2006-03-31,80.01,82.47,84.99,79.51,111514900,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2006,NA,NA,NA,NA
2006-02-28,80.9,80.24,82.24,78.93,111052200,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2006,NA,NA,NA,NA
2006-01-31,82.45,81.3,85.03,80.21,146491600,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2006,NA,NA,NA,NA
2005-12-30,89.15,82.2,89.92,81.56,120052400,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2005,NA,NA,NA,NA
2005-11-30,81.85,88.9,89.94,80.64,110664500,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2005,NA,NA,NA,NA
2005-10-31,80.22,81.88,84.6,78.7,139881800,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2005,NA,NA,NA,NA
2005-09-30,80.16,80.22,82.11,76.93,115681400,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2005,NA,NA,NA,NA
2005-08-31,83.0,80.62,84.2,79.87,105031100,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2005,NA,NA,NA,NA
2005-07-29,74.3,83.46,85.11,74.16,156801500,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2005,NA,NA,NA,NA
2005-06-30,75.57,74.2,77.73,73.45,135542800,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2005,NA,NA,NA,NA
2005-05-31,76.88,75.55,78.11,72.5,138416000,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2005,NA,NA,NA,NA
2005-04-29,91.49,76.38,91.76,71.85,216745500,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2005,NA,NA,NA,NA
2005-03-31,92.64,91.38,93.73,89.09,106145200,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2005,NA,NA,NA,NA
2005-02-28,93.67,92.58,94.97,91.55,79707700,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2005,NA,NA,NA,NA
2005-01-31,98.97,93.42,99.1,91.44,114459000,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2005,NA,NA,NA,NA
2004-12-31,94.5,98.58,99.0,94.47,108170400,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2004,NA,NA,NA,NA
2004-11-30,89.33,94.24,96.63,89.23,114982100,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2004,NA,NA,NA,NA
2004-10-29,85.95,89.75,90.27,84.29,118116100,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2004,NA,NA,NA,NA
